"DISTRITO","SECCION","BARRIO","PAIS_NACIMIENTO","HOMBRES","MUJERES"
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PANAMA",1,0
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PARAGUAY",2,3
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PERU",7,5
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","POLONIA",2,0
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PORTUGAL",0,2
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PRINCIPADO DE ANDORRA",0,1
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REINO UNIDO",0,2
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DOMINICANA",2,2
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","RUMANIA",4,3
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","RUSIA",2,3
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","SENEGAL",1,0
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","SERBIA Y MONTENEGRO",1,0
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","SUIZA",1,0
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","UCRANIA",2,3
" 04"," 014","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","VENEZUELA",2,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","ALEMANIA",2,5
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","ARGENTINA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","ARMENIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","AUSTRIA",4,5
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","BELGICA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","BOLIVIA",0,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","BRASIL",3,3
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","BULGARIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","BURKINA FASSO",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","CHINA",8,9
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","COLOMBIA",3,6
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","CUBA",2,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","ECUADOR",5,8
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","ESLOVENIA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","ESTADOS UNIDOS DE AMERICA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","FINLANDIA",1,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","FRANCIA",6,5
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","GEORGIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","HONDURAS",1,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","LESHOTO",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","LIBERIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","LITUANIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","MARRUECOS",5,5
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","MEXICO",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","MONTENEGRO",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","NICARAGUA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","NIGERIA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","NORUEGA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PAKISTAN",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PARAGUAY",1,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PERU",0,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","POLONIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PORTUGAL",1,3
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","PRINCIPADO DE ANDORRA",1,2
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REINO UNIDO",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA CHECA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DEMOCRATICA ALEMANA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","REPUBLICA DOMINICANA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","RUMANIA",4,8
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","RUSIA",1,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","SUECIA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","SWAZILANDIA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","TANZANIA",2,0
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","UCRANIA",0,1
" 04"," 015","SANTA AURELIA-CANTABRICO-ATLANTICO-LA ROMERIA","VENEZUELA",0,1
" 04"," 016","JUAN XXIII","ALEMANIA",1,1
" 04"," 016","JUAN XXIII","ARGENTINA",1,0
" 04"," 016","JUAN XXIII","BRASIL",0,1
" 04"," 016","JUAN XXIII","CHINA",4,3
" 04"," 016","JUAN XXIII","COLOMBIA",1,2
" 04"," 016","JUAN XXIII","ECUADOR",3,1
" 04"," 016","JUAN XXIII","FRANCIA",0,1
" 04"," 016","JUAN XXIII","GEORGIA",1,0
" 04"," 016","JUAN XXIII","IRLANDA",1,0
" 04"," 016","JUAN XXIII","LETONIA",0,2
" 04"," 016","JUAN XXIII","MARRUECOS",4,4
" 04"," 016","JUAN XXIII","NICARAGUA",0,1
" 04"," 016","JUAN XXIII","PARAGUAY",1,2
" 04"," 016","JUAN XXIII","PERU",1,3
" 04"," 016","JUAN XXIII","PRINCIPADO DE ANDORRA",2,0
" 04"," 016","JUAN XXIII","REINO UNIDO",1,0
" 04"," 016","JUAN XXIII","RUMANIA",1,1
" 04"," 016","JUAN XXIII","RUSIA",0,1
" 04"," 016","JUAN XXIII","SANTA SEDE",1,0
" 04"," 017","JUAN XXIII","ALBANIA",0,1
" 04"," 017","JUAN XXIII","ARGELIA",1,0
" 04"," 017","JUAN XXIII","AUSTRIA",0,1
" 04"," 017","JUAN XXIII","BRASIL",3,2
" 04"," 017","JUAN XXIII","FRANCIA",1,0
" 04"," 017","JUAN XXIII","MARRUECOS",2,4
" 04"," 017","JUAN XXIII","PARAGUAY",1,4
" 04"," 017","JUAN XXIII","PERU",0,1
" 04"," 017","JUAN XXIII","POLONIA",0,1
" 04"," 017","JUAN XXIII","PORTUGAL",1,0
" 04"," 017","JUAN XXIII","RUMANIA",1,1
" 04"," 017","JUAN XXIII","RUSIA",0,1
" 04"," 017","JUAN XXIII","VENEZUELA",1,1
" 04"," 018","LA PLATA","ALEMANIA",2,2
" 04"," 018","LA PLATA","ARGELIA",3,1
" 04"," 018","LA PLATA","ARGENTINA",1,0
" 04"," 018","LA PLATA","ARMENIA",0,1
" 04"," 018","LA PLATA","AUSTRIA",2,3
" 04"," 018","LA PLATA","BELGICA",0,1
" 04"," 018","LA PLATA","BOLIVIA",1,5
" 04"," 018","LA PLATA","BRASIL",1,1
" 04"," 018","LA PLATA","CHECOSLOVAQUIA",1,2
" 04"," 018","LA PLATA","CHINA",7,5
" 04"," 018","LA PLATA","COLOMBIA",3,5
" 04"," 018","LA PLATA","CUBA",1,3
" 04"," 018","LA PLATA","ECUADOR",1,5
" 04"," 018","LA PLATA","ESLOVAQUIA",1,0
" 04"," 018","LA PLATA","ESTONIA",1,0
" 04"," 018","LA PLATA","FRANCIA",3,0
" 04"," 018","LA PLATA","HONDURAS",1,0
" 04"," 018","LA PLATA","IRLANDA",2,0
" 04"," 018","LA PLATA","MARRUECOS",3,8
" 04"," 018","LA PLATA","MEXICO",1,0
" 04"," 018","LA PLATA","NICARAGUA",1,1
" 04"," 018","LA PLATA","NIGERIA",2,2
" 04"," 018","LA PLATA","NORUEGA",1,0
" 04"," 018","LA PLATA","PERU",2,2
" 04"," 018","LA PLATA","PORTUGAL",0,1
" 04"," 018","LA PLATA","PRINCIPADO DE ANDORRA",1,0
" 04"," 018","LA PLATA","REPUBLICA DEMOCRATICA DEL CONGO",1,0
" 04"," 018","LA PLATA","REPUBLICA DOMINICANA",1,4
" 04"," 018","LA PLATA","RUMANIA",13,8
" 04"," 018","LA PLATA","RUSIA",2,8
" 04"," 018","LA PLATA","SIERRA LEONA",1,0
" 04"," 018","LA PLATA","TANZANIA",0,2
" 04"," 018","LA PLATA","UCRANIA",0,2
" 04"," 019","EL CERRO","ALEMANIA",1,1
" 04"," 019","EL CERRO","ARGENTINA",1,0
" 04"," 019","EL CERRO","AUSTRALIA",0,1
" 04"," 019","EL CERRO","AUSTRIA",1,2
" 04"," 019","EL CERRO","BELGICA",1,0
" 04"," 019","EL CERRO","BOLIVIA",2,2
" 04"," 019","EL CERRO","BRASIL",1,4
" 04"," 019","EL CERRO","CHILE",0,1
" 04"," 019","EL CERRO","CHINA",2,4
" 04"," 019","EL CERRO","COLOMBIA",2,6
" 04"," 019","EL CERRO","DINAMARCA",1,1
" 04"," 019","EL CERRO","ESTADOS UNIDOS DE AMERICA",0,1
" 04"," 019","EL CERRO","FRANCIA",1,0
" 04"," 019","EL CERRO","GEORGIA",0,1
" 04"," 019","EL CERRO","HONDURAS",0,1
" 04"," 019","EL CERRO","ITALIA",1,0
" 04"," 019","EL CERRO","MARRUECOS",7,4
" 04"," 019","EL CERRO","MONTENEGRO",2,0
" 04"," 019","EL CERRO","NICARAGUA",0,2
" 04"," 019","EL CERRO","NIGERIA",1,0
" 04"," 019","EL CERRO","PARAGUAY",0,2
" 04"," 019","EL CERRO","PORTUGAL",3,0
" 04"," 019","EL CERRO","PRINCIPADO DE ANDORRA",0,1
" 04"," 019","EL CERRO","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 04"," 019","EL CERRO","REPUBLICA DOMINICANA",0,1
" 04"," 019","EL CERRO","RUMANIA",2,2
" 04"," 019","EL CERRO","RUSIA",1,2
" 04"," 019","EL CERRO","SERBIA Y MONTENEGRO",0,1
" 04"," 019","EL CERRO","UCRANIA",1,0
" 04"," 019","EL CERRO","VENEZUELA",1,0
" 04"," 020","EL CERRO","ALEMANIA",2,0
" 04"," 020","EL CERRO","AUSTRIA",4,1
" 04"," 020","EL CERRO","BELGICA",1,1
" 04"," 020","EL CERRO","BOLIVIA",3,2
" 04"," 020","EL CERRO","BRASIL",0,2
" 04"," 020","EL CERRO","COLOMBIA",1,2
" 04"," 020","EL CERRO","CUBA",1,1
" 04"," 020","EL CERRO","ECUADOR",0,1
" 04"," 020","EL CERRO","FRANCIA",0,1
" 04"," 020","EL CERRO","GEORGIA",2,0
" 04"," 020","EL CERRO","ITALIA",1,1
" 04"," 020","EL CERRO","LIECHTENSTEIN",1,0
" 04"," 020","EL CERRO","MARRUECOS",7,9
" 04"," 020","EL CERRO","MEXICO",1,0
" 04"," 020","EL CERRO","MONTENEGRO",1,0
" 04"," 020","EL CERRO","NICARAGUA",1,0
" 04"," 020","EL CERRO","NORUEGA",0,1
" 04"," 020","EL CERRO","PERU",0,2
" 04"," 020","EL CERRO","PORTUGAL",1,0
" 04"," 020","EL CERRO","REINO UNIDO",0,1
" 04"," 020","EL CERRO","REPUBLICA DOMINICANA",0,1
" 04"," 020","EL CERRO","REPUBLICA SUDAFRICANA",1,0
" 04"," 020","EL CERRO","RUMANIA",3,2
" 04"," 020","EL CERRO","RUSIA",0,1
" 04"," 020","EL CERRO","SENEGAL",4,2
" 04"," 020","EL CERRO","SUECIA",0,1
" 04"," 020","EL CERRO","SUIZA",2,1
" 04"," 021","EL CERRO","ALEMANIA",3,0
" 04"," 021","EL CERRO","ARGELIA",0,1
" 04"," 021","EL CERRO","ARGENTINA",0,1
" 04"," 021","EL CERRO","AUSTRIA",2,5
" 04"," 021","EL CERRO","BELGICA",1,1
" 04"," 021","EL CERRO","BOLIVIA",0,3
" 04"," 021","EL CERRO","BRASIL",1,1
" 04"," 021","EL CERRO","CHILE",0,1
" 04"," 021","EL CERRO","COLOMBIA",0,3
" 04"," 021","EL CERRO","ECUADOR",1,1
" 04"," 021","EL CERRO","ESLOVAQUIA",1,0
" 04"," 021","EL CERRO","FRANCIA",3,1
" 04"," 021","EL CERRO","GEORGIA",0,1
" 04"," 021","EL CERRO","GRANADA",0,1
" 04"," 021","EL CERRO","GUINEA BISSAU",0,1
" 04"," 021","EL CERRO","HONDURAS",1,0
" 04"," 021","EL CERRO","HUNGRIA",1,2
" 04"," 021","EL CERRO","ITALIA",2,2
" 04"," 021","EL CERRO","LITUANIA",0,1
" 04"," 021","EL CERRO","MARRUECOS",8,7
" 04"," 021","EL CERRO","MONGOLIA",0,1
" 04"," 021","EL CERRO","MONTENEGRO",0,1
" 04"," 021","EL CERRO","NICARAGUA",2,3
" 04"," 021","EL CERRO","NIGERIA",3,3
" 04"," 021","EL CERRO","PAISES BAJOS",1,0
" 04"," 021","EL CERRO","PARAGUAY",1,1
" 04"," 021","EL CERRO","PERU",4,1
" 04"," 021","EL CERRO","POLONIA",0,1
" 04"," 021","EL CERRO","PRINCIPADO DE ANDORRA",1,1
" 04"," 021","EL CERRO","REINO UNIDO",2,1
" 04"," 021","EL CERRO","REPUBLICA DEMOCRATICA DEL CONGO",4,1
" 04"," 021","EL CERRO","RUMANIA",1,2
" 04"," 021","EL CERRO","RUSIA",0,2
" 04"," 021","EL CERRO","SUIZA",1,0
" 04"," 021","EL CERRO","TUNEZ",1,1
" 04"," 021","EL CERRO","UCRANIA",0,1
" 04"," 021","EL CERRO","VENEZUELA",1,0
" 04"," 022","EL CERRO","ALEMANIA",0,2
" 04"," 022","EL CERRO","ANTIGUA YUGOSLAVIA",1,0
" 04"," 022","EL CERRO","ARGELIA",1,0
" 04"," 022","EL CERRO","ARMENIA",1,0
" 04"," 022","EL CERRO","AUSTRIA",1,1
" 04"," 022","EL CERRO","BELGICA",0,1
" 04"," 022","EL CERRO","BOLIVIA",1,2
" 04"," 022","EL CERRO","BRASIL",0,1
" 04"," 022","EL CERRO","BULGARIA",1,0
" 04"," 022","EL CERRO","CAMERUN",1,0
" 04"," 022","EL CERRO","CHINA",0,2
" 04"," 022","EL CERRO","COLOMBIA",2,2
" 04"," 022","EL CERRO","CUBA",1,4
" 04"," 022","EL CERRO","ECUADOR",0,2
" 04"," 022","EL CERRO","ESTONIA",0,1
" 04"," 022","EL CERRO","ITALIA",1,2
" 04"," 022","EL CERRO","MARRUECOS",5,7
" 04"," 022","EL CERRO","MOZAMBIQUE",1,0
" 04"," 022","EL CERRO","PARAGUAY",2,6
" 04"," 022","EL CERRO","PERU",3,5
" 04"," 022","EL CERRO","POLONIA",1,0
" 04"," 022","EL CERRO","PORTUGAL",0,1
" 04"," 022","EL CERRO","PRINCIPADO DE ANDORRA",2,3
" 04"," 022","EL CERRO","REPUBLICA DOMINICANA",0,1
" 04"," 022","EL CERRO","RUMANIA",3,4
" 04"," 022","EL CERRO","RUSIA",0,4
" 04"," 022","EL CERRO","SUIZA",3,1
" 04"," 022","EL CERRO","SWAZILANDIA",1,0
" 04"," 022","EL CERRO","TANZANIA",1,0
" 04"," 022","EL CERRO","URUGUAY",0,1
" 04"," 023","EL CERRO","ALEMANIA",3,1
" 04"," 023","EL CERRO","ARGENTINA",1,0
" 04"," 023","EL CERRO","AUSTRIA",3,1
" 04"," 023","EL CERRO","BELGICA",0,1
" 04"," 023","EL CERRO","BOLIVIA",5,7
" 04"," 023","EL CERRO","BRASIL",0,1
" 04"," 023","EL CERRO","CHECOSLOVAQUIA",0,1
" 04"," 023","EL CERRO","CHINA",4,4
" 04"," 023","EL CERRO","COLOMBIA",1,2
" 04"," 023","EL CERRO","CUBA",3,1
" 04"," 023","EL CERRO","DINAMARCA",0,1
" 04"," 023","EL CERRO","ECUADOR",1,1
" 04"," 023","EL CERRO","ETIOPIA",2,1
" 04"," 023","EL CERRO","FINLANDIA",0,1
" 04"," 023","EL CERRO","FRANCIA",1,1
" 04"," 023","EL CERRO","GEORGIA",0,1
" 04"," 023","EL CERRO","GHANA",1,0
" 04"," 023","EL CERRO","GUATEMALA",1,0
" 04"," 023","EL CERRO","HONDURAS",4,2
" 04"," 023","EL CERRO","ITALIA",1,0
" 04"," 023","EL CERRO","LUXEMBURGO",1,0
" 04"," 023","EL CERRO","MARRUECOS",7,5
" 04"," 023","EL CERRO","NICARAGUA",1,2
" 04"," 023","EL CERRO","NIGERIA",0,1
" 04"," 023","EL CERRO","NUEVA ZELANDA",1,0
" 04"," 023","EL CERRO","OTROS PAISES SIN RELACION DIPLOMATICA",1,0
" 04"," 023","EL CERRO","PAISES BAJOS",1,0
" 04"," 023","EL CERRO","PARAGUAY",1,1
" 04"," 023","EL CERRO","PERU",4,1
" 04"," 023","EL CERRO","PORTUGAL",1,0
" 04"," 023","EL CERRO","PRINCIPADO DE ANDORRA",2,1
" 04"," 023","EL CERRO","REINO UNIDO",0,1
" 04"," 023","EL CERRO","REPUBLICA DOMINICANA",0,1
" 04"," 023","EL CERRO","RUMANIA",4,1
" 04"," 023","EL CERRO","RUSIA",1,5
" 04"," 023","EL CERRO","SANTA SEDE",0,1
" 04"," 023","EL CERRO","SIRIA",1,0
" 04"," 023","EL CERRO","UCRANIA",0,2
" 04"," 023","EL CERRO","VENEZUELA",0,1
" 04"," 024","EL CERRO","ALEMANIA",1,1
" 04"," 024","EL CERRO","ANGOLA",0,1
" 04"," 024","EL CERRO","ANTIGUA YUGOSLAVIA",1,0
" 04"," 024","EL CERRO","ARMENIA",0,1
" 04"," 024","EL CERRO","AUSTRIA",2,0
" 04"," 024","EL CERRO","BOLIVIA",1,2
" 04"," 024","EL CERRO","BRASIL",2,2
" 04"," 024","EL CERRO","BULGARIA",1,0
" 04"," 024","EL CERRO","BURKINA FASSO",1,0
" 04"," 024","EL CERRO","CHINA",2,0
" 04"," 024","EL CERRO","COLOMBIA",7,8
" 04"," 024","EL CERRO","CUBA",0,1
" 04"," 024","EL CERRO","ECUADOR",3,6
" 04"," 024","EL CERRO","ESLOVENIA",1,0
" 04"," 024","EL CERRO","ESTADOS UNIDOS DE AMERICA",0,1
" 04"," 024","EL CERRO","ESTONIA",1,0
" 04"," 024","EL CERRO","FRANCIA",1,0
" 04"," 024","EL CERRO","GEORGIA",3,1
" 04"," 024","EL CERRO","IRLANDA",1,0
" 04"," 024","EL CERRO","ITALIA",2,1
" 04"," 024","EL CERRO","LETONIA",1,1
" 04"," 024","EL CERRO","MARRUECOS",5,3
" 04"," 024","EL CERRO","MEXICO",0,1
" 04"," 024","EL CERRO","NICARAGUA",1,7
" 04"," 024","EL CERRO","NIGERIA",2,0
" 04"," 024","EL CERRO","NORUEGA",0,1
" 04"," 024","EL CERRO","PAISES BAJOS",1,1
" 04"," 024","EL CERRO","PARAGUAY",2,1
" 04"," 024","EL CERRO","PERU",9,6
" 04"," 024","EL CERRO","PORTUGAL",4,3
" 04"," 024","EL CERRO","PRINCIPADO DE ANDORRA",0,2
" 04"," 024","EL CERRO","REINO UNIDO",1,0
" 04"," 024","EL CERRO","REPUBLICA DOMINICANA",0,3
" 04"," 024","EL CERRO","RUMANIA",15,17
" 04"," 024","EL CERRO","RUSIA",1,0
" 04"," 024","EL CERRO","SENEGAL",1,0
" 04"," 024","EL CERRO","SERBIA Y MONTENEGRO",1,1
" 04"," 024","EL CERRO","SIRIA",1,0
" 04"," 024","EL CERRO","SUIZA",2,1
" 04"," 024","EL CERRO","UCRANIA",1,7
" 04"," 025","EL CERRO","ALBANIA",2,1
" 04"," 025","EL CERRO","ALEMANIA",1,4
" 04"," 025","EL CERRO","ARGENTINA",2,4
" 04"," 025","EL CERRO","ARMENIA",3,1
" 04"," 025","EL CERRO","AUSTRIA",2,4
" 04"," 025","EL CERRO","BELGICA",1,0
" 04"," 025","EL CERRO","BOLIVIA",0,4
" 04"," 025","EL CERRO","BRASIL",0,1
" 04"," 025","EL CERRO","CHECOSLOVAQUIA",1,0
" 04"," 025","EL CERRO","CHINA",3,2
" 04"," 025","EL CERRO","COLOMBIA",1,2
" 04"," 025","EL CERRO","CUBA",1,0
" 04"," 025","EL CERRO","ECUADOR",2,3
" 04"," 025","EL CERRO","ESLOVAQUIA",1,0
" 04"," 025","EL CERRO","ESTONIA",2,0
" 04"," 025","EL CERRO","FINLANDIA",1,0
" 04"," 025","EL CERRO","FRANCIA",2,0
" 04"," 025","EL CERRO","INDIA",1,0
" 04"," 025","EL CERRO","ITALIA",0,1
" 04"," 025","EL CERRO","MARRUECOS",7,8
" 04"," 025","EL CERRO","MEXICO",0,2
" 04"," 025","EL CERRO","NICARAGUA",2,1
" 04"," 025","EL CERRO","NIGERIA",1,0
" 04"," 025","EL CERRO","PAISES BAJOS",1,0
" 04"," 025","EL CERRO","PARAGUAY",3,4
" 04"," 025","EL CERRO","PERU",2,2
" 04"," 025","EL CERRO","POLONIA",1,0
" 04"," 025","EL CERRO","PORTUGAL",1,0
" 04"," 025","EL CERRO","PRINCIPADO DE ANDORRA",1,1
" 04"," 025","EL CERRO","REPUBLICA DEMOCRATICA DEL CONGO",0,2
" 04"," 025","EL CERRO","REPUBLICA DOMINICANA",1,2
" 04"," 025","EL CERRO","RUMANIA",26,22
" 04"," 025","EL CERRO","SENEGAL",1,0
" 04"," 025","EL CERRO","UCRANIA",0,2
" 04"," 026","EL CERRO","ALEMANIA",2,2
" 04"," 026","EL CERRO","ARGELIA",1,1
" 04"," 026","EL CERRO","ARGENTINA",3,0
" 04"," 026","EL CERRO","ARMENIA",1,0
" 04"," 026","EL CERRO","AUSTRIA",2,8
" 04"," 026","EL CERRO","BOLIVIA",2,4
" 04"," 026","EL CERRO","BRASIL",3,3
" 04"," 026","EL CERRO","CABO VERDE",1,0
" 04"," 026","EL CERRO","CHECOSLOVAQUIA",2,0
" 04"," 026","EL CERRO","CHILE",2,1
" 04"," 026","EL CERRO","CHINA",4,5
" 04"," 026","EL CERRO","COLOMBIA",3,9
" 04"," 026","EL CERRO","CROACIA",1,0
" 04"," 026","EL CERRO","CUBA",2,1
" 04"," 026","EL CERRO","ECUADOR",0,1
" 04"," 026","EL CERRO","EL SALVADOR",2,1
" 04"," 026","EL CERRO","FRANCIA",0,1
" 04"," 026","EL CERRO","GAMBIA",0,1
" 04"," 026","EL CERRO","GUINEA ECUATORIAL",1,0
" 04"," 026","EL CERRO","HONDURAS",0,1
" 04"," 026","EL CERRO","ITALIA",3,1
" 04"," 026","EL CERRO","MARRUECOS",5,4
" 04"," 026","EL CERRO","MONTENEGRO",1,0
" 04"," 026","EL CERRO","NICARAGUA",2,5
" 04"," 026","EL CERRO","NORUEGA",2,0
" 04"," 026","EL CERRO","PAISES BAJOS",0,1
" 04"," 026","EL CERRO","PAKISTAN",1,2
" 04"," 026","EL CERRO","PARAGUAY",0,1
" 04"," 026","EL CERRO","PERU",2,4
" 04"," 026","EL CERRO","POLONIA",0,1
" 04"," 026","EL CERRO","PORTUGAL",1,0
" 04"," 026","EL CERRO","PRINCIPADO DE ANDORRA",5,6
" 04"," 026","EL CERRO","REINO UNIDO",1,0
" 04"," 026","EL CERRO","REPUBLICA DEMOCRATICA DEL CONGO",1,1
" 04"," 026","EL CERRO","RUMANIA",4,3
" 04"," 026","EL CERRO","RUSIA",2,7
" 04"," 026","EL CERRO","SUIZA",1,2
" 04"," 026","EL CERRO","UCRANIA",1,0
" 04"," 026","EL CERRO","URUGUAY",1,0
" 04"," 026","EL CERRO","VENEZUELA",0,2
" 04"," 027","LOS PAJAROS","ALEMANIA",1,0
" 04"," 027","LOS PAJAROS","ARGELIA",2,1
" 04"," 027","LOS PAJAROS","AUSTRALIA",0,1
" 04"," 027","LOS PAJAROS","AUSTRIA",1,0
" 04"," 027","LOS PAJAROS","BOLIVIA",4,10
" 04"," 027","LOS PAJAROS","BRASIL",1,0
" 04"," 027","LOS PAJAROS","BULGARIA",1,1
" 04"," 027","LOS PAJAROS","BURKINA FASSO",2,0
" 04"," 027","LOS PAJAROS","CHINA",4,2
" 04"," 027","LOS PAJAROS","COLOMBIA",4,3
" 04"," 027","LOS PAJAROS","ECUADOR",4,4
" 04"," 027","LOS PAJAROS","EL SALVADOR",2,1
" 04"," 027","LOS PAJAROS","ESTONIA",0,2
" 04"," 027","LOS PAJAROS","FRANCIA",0,1
" 04"," 027","LOS PAJAROS","GUINEA",1,1
" 04"," 027","LOS PAJAROS","GUINEA ECUATORIAL",3,1
" 04"," 027","LOS PAJAROS","INDIA",1,1
" 04"," 027","LOS PAJAROS","ISLANDIA",1,0
" 04"," 027","LOS PAJAROS","ITALIA",0,2
" 04"," 027","LOS PAJAROS","JORDANIA",1,0
" 04"," 027","LOS PAJAROS","LIECHTENSTEIN",1,0
" 04"," 027","LOS PAJAROS","MALI",1,0
" 04"," 027","LOS PAJAROS","MARRUECOS",27,15
" 04"," 027","LOS PAJAROS","MEXICO",1,0
" 04"," 027","LOS PAJAROS","MONTENEGRO",0,1
" 04"," 027","LOS PAJAROS","NAMIBIA",1,0
" 04"," 027","LOS PAJAROS","NIGERIA",1,2
" 04"," 027","LOS PAJAROS","PARAGUAY",2,4
" 04"," 027","LOS PAJAROS","PERU",5,3
" 04"," 027","LOS PAJAROS","POLONIA",0,2
" 04"," 027","LOS PAJAROS","PRINCIPADO DE ANDORRA",1,1
" 04"," 027","LOS PAJAROS","REPUBLICA DEMOCRATICA DEL CONGO",0,1
" 04"," 027","LOS PAJAROS","REPUBLICA DOMINICANA",3,3
" 04"," 027","LOS PAJAROS","RUMANIA",2,6
" 04"," 027","LOS PAJAROS","RUSIA",1,0
" 04"," 027","LOS PAJAROS","SENEGAL",10,0
" 04"," 027","LOS PAJAROS","SUIZA",1,0
" 04"," 027","LOS PAJAROS","VENEZUELA",1,0
" 04"," 027","LOS PAJAROS","YEMEN",1,0
